chr     start   end     strand  pvalue  qvalue  meth.diff
chr2    326001  328000  *       0.00189810177314534     0.00609796778635563     34.8290598290598
chr2    500001  502000  *       5.94729437036091e-253   3.87855731433307e-250   48.9582571068915
chr2    714001  716000  *       9.63514787744919e-10    9.32885707108751e-09    -61.5384615384615
chr2    730001  732000  *       0.000263362782358216    0.00105039375820243     -39.7860962566845
chr2    778001  780000  *       0.0001021716462298      0.000445891993792119    48.1481481481482
chr2    1098001 1100000 *       0.00171891152172222     0.00558829826533391     37.2027972027972
chr2    1558001 1560000 *       2.68342420421339e-29    9.77936660581743e-28    -68.9320388349515
chr2    2206001 2208000 *       2.33618013300033e-18    4.89607136601311e-17    -52.3700623700624
chr2    2276001 2278000 *       2.72918192546579e-19    6.08462408588799e-18    32.2649572649573
chr2    2542001 2544000 *       0.000109284607998074    0.00047408981306773     -30.9397499052672
chr2    2600001 2602000 *       4.01137090454189e-12    5.04257263080385e-11    -39.3197278911565
chr2    2794001 2796000 *       3.39291410909918e-05    0.000163143540662267    -52.5114155251142
chr2    2798001 2800000 *       2.09400282440711e-48    1.32122285031455e-46    32.0909136097028
chr2    3670001 3672000 *       5.32486389285161e-291   4.38795883645408e-288   29.5557965072498
chr2    3672001 3674000 *       0       0       37.5402682026297
chr2    3674001 3676000 *       0       0       29.4227137795217
chr2    3984001 3986000 *       1.18425657893426e-74    1.21102667060101e-72    -30.6733038195624
chr2    3986001 3988000 *       9.73950055241249e-09    8.30075440697386e-08    -26.5775195454351
chr2    3990001 3992000 *       3.74570410214834e-15    6.18624667059286e-14    26.2393162393162
chr2    4258001 4260000 *       1.20336824822034e-118   2.24223579920471e-116   -27.0599459784002
chr2    4338001 4340000 *       1.60087438097512e-25    4.93930521541741e-24    -71.5227817745803
chr2    4428001 4430000 *       1.57418639114232e-16    2.89303666222489e-15    -36.8267749088586
chr2    4464001 4466000 *       1.63058496779188e-34    7.14695465496757e-33    -41.0750346813704
chr2    4466001 4468000 *       2.31907336972342e-132   5.04131706536551e-130   -83.9962121212121
chr2    4514001 4516000 *       4.97871471790128e-12    6.19734060930039e-11    -38.7538609549851
chr2    4528001 4530000 *       0.000342266492308318    0.00132882451235892     28.2608695652174
chr2    5048001 5050000 *       2.35538248890919e-38    1.15860515786783e-36    36.979676713455
chr2    5068001 5070000 *       9.01382216412562e-06    4.84289309597091e-05    34.5220588235294
chr2    5070001 5072000 *       4.61206549728467e-191   1.80927836361927e-188   38.8060430628592
chr2    5584001 5586000 *       7.29545422593008e-10    7.16139519113322e-09    57.7180984153461
chr2    5590001 5592000 *       0.00127280602865564     0.00428442660247207     -31.2404870624049
chr2    5592001 5594000 *       0.000256175776001604    0.00102408621405734     -29.3506493506493
chr2    5594001 5596000 *       4.51420807322701e-31    1.75758986724796e-29    -28.2395698751569
chr2    5596001 5598000 *       1.0516229985957e-27     3.59242357156601e-26    -35.8898013586723
chr2    5748001 5750000 *       9.281671396874e-28      3.17864293375482e-26    -30.5564594858445
chr2    5754001 5756000 *       1.0883108066481e-36     5.0904668181049e-35     54.5792224571294
chr2    5836001 5838000 *       5.88313565852631e-54    4.16141205820242e-52    -25.303072613317
chr2    5978001 5980000 *       2.66987541633224e-21    6.68903326891686e-20    -91.6666666666667
chr2    6112001 6114000 *       2.36390831208462e-08    1.91178379849763e-07    42.4087123638693
chr2    7444001 7446000 *       8.73930958591599e-14    1.28535984300813e-12    -27.6269482151835
chr2    7866001 7868000 *       1.46304929465322e-05    7.55550218575025e-05    25.5844155844156
chr2    8176001 8178000 *       4.40429152531175e-05    0.000206970820774281    -33.3333333333333
chr2    8238001 8240000 *       4.78584931982949e-17    9.14036722812717e-16    37.4600223389273
chr2    8240001 8242000 *       8.64463734093157e-39    4.31550425299618e-37    37.1716330680672
chr2    8792001 8794000 *       6.38383448531301e-15    1.03516666071803e-13    30.3621958121109
chr2    9008001 9010000 *       5.49531473247491e-73    5.47863740109047e-71    26.4638789456557
chr2    9136001 9138000 *       0.00769882862995193     0.020459875481847       45.1178451178451
chr2    9150001 9152000 *       4.0704610943574e-64     3.51184062552065e-62    56.8187018348401
chr2    9152001 9154000 *       4.17792788477175e-95    5.66771819420136e-93    35.0096782240869
chr2    9154001 9156000 *       2.13863162203203e-05    0.000106933746372918    35.8016418160496
chr2    9180001 9182000 *       2.03126334328509e-38    1.00157788472065e-36    -89.9564080209241
chr2    9328001 9330000 *       0.0017143121664611      0.00557542558353104     36.8459837877671
chr2    9464001 9466000 *       7.30044417998393e-38    3.54004375297054e-36    -28.6796830275091
chr2    10152001        10154000        *       2.09644210620322e-17    4.11091050479341e-16    -26.2993693992698
chr2    10180001        10182000        *       3.67542932005879e-09    3.31217501916288e-08    55.3846153846154
chr2    12450001        12452000        *       1.09691146537647e-08    9.28438842451138e-08    -34.7826086956522
chr2    13742001        13744000        *       4.53846008397247e-07    3.03730782917314e-06    48.8314606741573
chr2    13860001        13862000        *       4.93775992062536e-112   8.33928179458312e-110   -55.7435076145743
chr2    14358001        14360000        *       4.25744540647989e-16    7.57582023675068e-15    -33.8070029178825
chr2    15376001        15378000        *       7.90048740597785e-178   2.72592302684469e-175   -26.7735281984796
chr2    15382001        15384000        *       4.22505678138991e-280   3.25873054167887e-277   -26.5694788800446
chr2    15392001        15394000        *       0.000500387922430567    0.00186715564407757     -32.4444444444444
chr2    17750001        17752000        *       1.37515267214562e-30    5.25224568831255e-29    -29.6860294684872
chr2    18188001        18190000        *       1.06855060073171e-10    1.15508859817681e-09    -26.6858997475658
chr2    18312001        18314000        *       4.58699359374153e-08    3.56480830938428e-07    27.906976744186
chr2    18452001        18454000        *       2.81154646699704e-06    1.65242826729574e-05    -50
chr2    18460001        18462000        *       2.44820556031128e-06    1.45289319102952e-05    29.2537313432836
chr2    20024001        20026000        *       6.84075945857601e-21    1.67824102216187e-19    -26.5705248485498
chr2    20032001        20034000        *       3.95809649747003e-33    1.6563313111993e-31     -31.5117115991994
chr2    20034001        20036000        *       1.12148289029924e-40    5.92348479089397e-39    -31.2756730199148
chr2    21338001        21340000        *       1.14821878341847e-10    1.23673675508179e-09    -26.5415549597855
chr2    22040001        22042000        *       2.17931016260284e-63    1.85637199128175e-61    -32.455395602612
chr2    22044001        22046000        *       6.80113819787191e-24    1.94567514990615e-22    -88.6363636363636
chr2    22058001        22060000        *       7.40864309964903e-34    3.17587835210294e-32    -42.2539572209409
chr2    22276001        22278000        *       2.3491376880835e-11     2.72971876381806e-10    32
chr2    22380001        22382000        *       9.28009047192019e-20    2.12983559061736e-18    -25.8124793903199
chr2    24368001        24370000        *       2.68279687277253e-17    5.21871517765937e-16    -29.3888276680512
chr2    24564001        24566000        *       0.00588178993552075     0.0162607151815804      -33.3333333333333
chr2    25966001        25968000        *       2.42505358657921e-33    1.02179905546657e-31    31.0130931491048
chr2    25986001        25988000        *       3.35487197701858e-10    3.42745675899065e-09    29.0311685805269
chr2    26648001        26650000        *       2.87977476518873e-45    1.69165409922222e-43    -37.6501059571462
chr2    27322001        27324000        *       5.41550400621762e-11    6.04293245407245e-10    65.2173913043478
chr2    27488001        27490000        *       0.0140616740616103      0.034078162041439       -35.7771260997067
chr2    27490001        27492000        *       6.82930692744136e-12    8.37565173551671e-11    -35.0657498494278
chr2    27542001        27544000        *       1.63708857410659e-54    1.17359533754993e-52    -28.2754332058276
chr2    27544001        27546000        *       8.67300624754277e-15    1.39105473596142e-13    41.9047619047619
chr2    27558001        27560000        *       3.21443482837638e-08    2.55310365539554e-07    33.5294117647059
chr2    27656001        27658000        *       3.70947454408523e-193   1.48072857170322e-190   -41.0328112544973
chr2    27848001        27850000        *       1.87122007964495e-79    2.05129642776768e-77    -26.6731397050546
